Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
32.0,6,114.4,8070.625360785069,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9348,66,1514,934.8,747.7439847077786,934.8,0.0001240968704223,10,559121.0666666667
26.4,6,197.6,594.7089767039573,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,736,66,118,73.6,17.32820436937038,73.6,0.0016814947128295,10,300.26666666666665
32.0,6,97.4,1033.7927634822045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692,66,2962,1369.2,821.9517152620476,1369.2,0.0016026020050048,10,675604.6222222223
21.6,6,96.6,366.327557294578,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,11389,60,5858,1138.9,1988.183562395027,1138.9,0.0029653072357177,10,3952873.8777777785
28.8,6,130.7,206.6719554559117,0.2,0.0,0.0,0.3,0.9,0.0,0.0,9,0,2,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,1.0,1.0,6598,60,1514,659.8,735.6697326623921,659.8,0.0078001976013183,10,541209.9555555555
21.2,6,137.5,34.30306202564773,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1111,60,214,111.1,54.87045349426836,111.1,0.0331789016723632,10,3010.766666666667
32.0,6,199.8,285.8284608360252,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,766,66,172,76.6,33.520143197784826,76.6,0.0037796974182128,10,1123.6000000000004
24.8,6,219.1,245.6084135572576,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,985,66,230,98.5,65.32525460255695,98.5,0.0054190158843994,10,4267.388888888889
32.0,6,63.6,1113.936206942342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692,66,1514,1369.2,457.8978051923813,1369.2,0.0076927185058593,10,209670.4
20.0,6,70.0,104.24179161602832,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5106,60,1514,510.6,693.0576695581208,510.6,0.0096673011779785,10,480328.93333333335
16.8,6,66.1,31.228228749181937,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.3,0.1,0.0,0.7,0.7,745,60,118,74.5,19.420779249728028,74.5,0.0370475053787231,10,377.1666666666667
7.6,17,94.2,47.77808154263948,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.2,0.0,0.0,0.8,0.8,1199,60,230,119.9,59.15788667249326,119.9,0.0217741012573242,10,3499.655555555556
27.2,6,110.3,224.7498405860005,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1045,66,317,104.5,79.89333166444146,104.5,0.0044998884201049,10,6382.944444444444
15.2,17,58.4,104.86913560491654,0.1,0.0,0.0,0.1,0.3,0.0,0.0,3,0,1,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,627,60,73,62.7,4.372896319628699,62.7,0.0097002983093261,10,19.122222222222224
14.8,6,146.3,40.843174162965504,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,1509,60,230,150.9,70.74280489522907,150.9,0.0263553857803344,10,5004.544444444446
29.6,6,97.8,78.81467116896198,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7904,60,2962,790.4,1161.250207511045,790.4,0.0133426904678344,10,1348502.0444444444
32.0,6,64.0,811.1675401783124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0032722949981689,10,0.0
22.0,6,113.5,510.336671249711,0.0,0.5,0.5,0.0,0.5,0.0,0.0,5,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0019595861434936,10,0.0
32.0,6,64.0,1441.5397305471542,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21417,1514,5858,2141.7,1440.167895304803,2141.7,0.001092505455017,10,2074083.5666666664
28.8,6,57.6,720.8194129373754,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,15224,60,2962,1522.4,951.6641797982684,1522.4,0.0015236139297485,10,905664.7111111112
32.0,6,198.4,1343.510041961626,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5015,66,4410,501.5,1373.311266003936,501.5,0.0007611036300659,10,1885983.8333333333
32.0,6,180.1,504.5111624326405,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,671,66,77,67.1,3.478505426185217,67.1,0.0019822120666503,10,12.1
14.0,6,99.4,110.71614480220887,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1322,60,230,132.2,76.88635191704124,132.2,0.0102583169937133,10,5911.511111111111
32.0,6,173.8,995.4205430036072,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15849,66,2922,1584.9,1376.6757425043852,1584.9,0.0010068893432617,10,1895236.1000000003
32.0,6,247.0,6719.487343800064,0.0,0.0,0.0,0.8,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23508,1494,2922,2350.8,737.4160291178921,2350.8,0.0001490116119384,10,543782.3999999999
40.0,6,87.6,15196.753623188406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9116,86,1462,911.6,710.5633445841875,911.6,6.589889526367187e-05,10,504900.2666666667
32.0,6,64.0,792.0805242384756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0013192892074584,10,0.0
32.0,6,216.1,813.6695895088073,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,844,66,250,84.4,58.18590894709818,84.4,0.0013942956924438,10,3385.6
27.2,6,52.8,435.9575507488904,0.2,0.1,0.0,0.2,0.7,0.0,0.0,7,1,2,0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1052,60,441,105.2,118.08452716404278,105.2,0.0023502111434936,10,13943.955555555558
21.2,6,100.0,45.18424117199039,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1235,60,230,123.5,63.124656214685416,123.5,0.0234566926956176,10,3984.722222222222
7.2,0,16.4,189.95855997029,0.0,0.1,0.0,0.0,0.2,0.0,0.0,2,1,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.1,0.0,0.3,0.3,658,60,98,65.8,12.200182148002726,65.8,0.0059406995773315,10,148.84444444444443
32.0,6,58.8,147.2367552691071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16368,66,2922,1636.8,1420.0445063447837,1636.8,0.0081245899200439,10,2016526.4
43.2,6,93.5,16783.929571828732,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10596,94,2858,1059.6,932.0204098862024,1059.6,6.608963012695312e-05,10,868662.0444444445
29.6,6,83.1,616.6008555929612,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,20133,230,4895,2013.3,1281.5017275750265,2013.3,0.0016331911087036,10,1642246.6777777774
32.0,6,70.7,109.51099599742038,0.1,0.0,0.0,0.5,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1773,66,624,177.3,188.04435056065304,177.3,0.0108728885650634,10,35360.677777777775
32.0,6,62.5,2977.2174900624645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692,66,1514,1369.2,457.8978051923813,1369.2,0.0003787040710449,10,209670.4
26.4,6,58.9,96.8587613415144,0.1,0.0,0.0,0.2,0.8,0.0,0.0,8,0,1,0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,17228,60,13098,1722.8,4095.716456114717,1722.8,0.0115777015686035,10,16774893.288888892
17.6,17,99.4,84.66978351622619,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1625,60,385,162.5,100.02694081540676,162.5,0.0121563911437988,10,10005.388888888889
20.8,6,75.5,38.53935939620533,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1107,60,230,110.7,59.54652709343248,110.7,0.0307382106781005,10,3545.788888888889
17.6,6,99.0,82.96828483317542,0.1,0.2,0.0,0.0,0.3,0.0,0.0,3,2,1,0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.2,0.0,1.0,1.0,1030,66,230,103.0,60.90612083818469,103.0,0.0121945142745971,10,3709.555555555556
10.0,17,103.3,45.42195278581863,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.1,0.1,0.0,0.9,0.9,1220,60,230,122.0,74.01501349200865,122.0,0.0228657007217407,10,5478.222222222223
32.0,6,197.2,265.8863503816213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0038483142852783,10,0.0
7.2,17,107.8,17.982889624616167,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.2,0.1,0.0,0.8,0.8,1132,60,230,113.2,77.92988301458347,113.2,0.0585654973983764,10,6073.066666666666
23.2,6,67.1,161.7155878055081,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,2249,60,662,224.9,246.17538914810763,224.9,0.0061839818954467,10,60602.32222222223
32.0,6,231.0,1571.8423025033728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0006705045700073,10,0.0
20.0,6,99.0,38.431971910225606,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2320,60,1514,232.0,452.87746687155897,232.0,0.0260306119918823,10,205098.0
29.6,6,116.3,30.82159236291301,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1096,66,214,109.6,54.224225828191095,109.6,0.0341078042984008,10,2940.2666666666664
22.4,6,114.8,9.447366844353184,0.0,0.1,0.0,0.2,0.6,0.0,0.0,6,1,0,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.2,0.0,1.0,1.0,1275,60,385,127.5,103.29380964564676,127.5,0.1122328042984008,10,10669.611111111111
24.0,6,50.7,303.1771296396689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0032984972000122,10,0.0
15.2,17,76.4,55.66133184701542,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1769,60,390,176.9,128.22588575548144,176.9,0.0185328960418701,10,16441.877777777776
32.0,6,64.0,2894.2202594534915,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14955,1329,1514,1495.5,58.50213671311501,1495.5,0.001173710823059,10,3422.5
26.4,6,160.7,124.73321398195456,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,3788,60,1514,378.8,600.4636726915478,378.8,0.0084861040115356,10,360556.6222222222
29.6,6,137.2,366.4075617405282,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6726,66,2922,672.6,1004.0058875436052,672.6,0.0027292966842651,10,1008027.8222222222
32.0,6,147.5,1030.6174902326952,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7990,66,2962,799.0,1017.1931969886548,799.0,0.0010074138641357,10,1034682.0
26.0,6,149.7,63.6451425918114,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1162,60,230,116.2,70.57509790602097,116.2,0.0157122135162353,10,4980.844444444445
30.8,6,100.0,158.3527075444273,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6591,66,1494,659.1,719.5385017881639,659.1,0.0064069032669067,10,517735.6555555555
44.4,6,93.5,16474.092694422623,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11952,86,2858,1195.2,1270.8549003634432,1195.2,7.030963897705078e-05,10,1615072.1777777774
25.6,6,104.6,67.67822739139835,0.0,0.1,0.0,0.3,0.7,0.0,0.0,7,1,0,0,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,9858,66,4410,985.8,1379.0251629321344,985.8,0.0151378870010375,10,1901710.4
5.6,17,121.2,24.17590297139161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.7,0.7,1214,60,214,121.4,62.120313371177815,121.4,0.0561991930007934,10,3858.933333333333
41.6,6,199.2,1069.5389636882906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3652,78,1514,365.2,605.4707626669056,365.2,0.0009503841400146,10,366594.8444444443
16.4,6,130.1,416.0974593506017,0.0,0.0,0.0,0.6,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1030,60,206,103.0,46.27694410346858,103.0,0.0027058839797973,10,2141.555555555556
20.8,6,69.0,59.62705228575125,0.1,0.2,0.0,0.1,0.4,0.0,0.0,4,2,1,0,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1423,66,345,142.3,110.23112083254892,142.3,0.0187596082687377,10,12150.9
29.6,6,208.9,220.54506543835012,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,812,66,218,81.2,48.066620434559375,81.2,0.0089040994644165,10,2310.400000000001
20.4,6,54.0,988.8261781832756,0.0,0.6,0.3,0.0,0.3,0.0,0.0,3,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,661,60,121,66.1,19.28989372702712,66.1,0.001228380203247,10,372.10000000000014
19.2,6,79.9,50.74931486130857,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,714,60,156,71.4,29.859671799937782,71.4,0.0288333177566528,10,891.5999999999999
20.0,6,89.5,72.1381016017488,0.1,0.1,0.0,0.2,0.4,0.0,0.0,4,1,1,0,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1299,66,262,129.9,79.91724886823036,129.9,0.0139127969741821,10,6386.766666666666
20.4,6,90.5,78.04634061018362,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1160,60,336,116.0,96.05553948974868,116.0,0.014830994606018,10,9226.666666666666
27.2,6,115.9,143.71535867986074,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,6527,60,2922,652.7,1016.4124326932122,652.7,0.007063889503479,10,1033094.2333333336
32.0,6,100.6,620.2297966728281,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6815,66,2922,681.5,1183.7011869555593,681.5,0.0016124010086059,10,1401148.5
24.8,6,168.6,121.90795076368605,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,969,66,230,96.9,54.73258221165484,96.9,0.0082030057907104,10,2995.655555555555
29.6,6,79.1,53.31740113669444,0.2,0.0,0.0,0.1,0.9,0.0,0.0,9,0,2,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,9519,66,2962,951.9,997.351431431157,951.9,0.0188559055328369,10,994709.8777777778
26.4,6,73.1,57.98852203583857,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1324,60,217,132.4,74.12631861296708,132.4,0.0173148870468139,10,5494.711111111111
17.6,17,88.2,29.582893101633925,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1079,60,230,107.9,67.19862763148929,107.9,0.0367216110229492,10,4515.655555555556
19.2,6,91.0,117.11255001493817,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1420,60,312,142.0,89.02808545621994,142.0,0.0094458103179931,10,7926.0
15.2,17,178.1,27.803417437988752,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1520,66,214,152.0,58.69128271444292,152.0,0.0360939979553222,10,3444.6666666666665
30.4,6,59.3,145.61381460406952,0.2,0.1,0.0,0.1,0.8,0.0,0.0,8,1,2,0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3943,66,1514,394.3,601.5077444777139,394.3,0.006884479522705,10,361811.5666666668
26.4,6,89.8,226.94362531585296,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,12232,60,2962,1223.2,1143.5520490510646,1223.2,0.0057482004165649,10,1307711.288888889
28.8,6,64.0,280.92939765976115,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,14258,110,4410,1425.8,1209.0703315633325,1425.8,0.0036036014556884,10,1461851.0666666664
32.0,6,231.0,8340.23463909326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0001199960708618,10,0.0
23.6,6,70.1,554.7801013187308,0.0,0.9,0.1,0.0,0.1,0.0,0.0,1,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0019997119903564,10,0.0
15.2,17,62.2,193.768086482491,0.1,0.0,0.0,0.1,0.3,0.0,0.0,3,0,1,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,2102,60,1474,210.2,444.7915366900668,210.2,0.0054075002670288,10,197839.5111111111
32.0,6,113.6,1008.488578985333,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7784,66,1514,778.4,749.580653135842,778.4,0.0011942863464355,10,561871.1555555555
29.6,6,116.5,465.39773420769393,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,9586,66,1514,958.6,718.2448050630092,958.6,0.0028568983078002,10,515875.6
32.0,6,64.0,657.6824411202057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0018729925155639,10,0.0
22.4,6,61.7,124.33351218196316,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1087,60,262,108.7,77.29028974514773,108.7,0.0086922883987426,10,5973.788888888889
24.8,6,82.1,71.18811377052408,0.2,0.0,0.0,0.2,0.8,0.0,0.0,8,0,2,0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1127,60,441,112.7,118.98837478230104,112.7,0.0140475034713745,10,14158.233333333332
33.6,6,52.4,111.81679796323697,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,796,66,118,79.6,14.385177556545251,79.6,0.0093468904495239,10,206.93333333333328
20.0,6,87.2,103.92641928322232,0.0,0.1,0.0,0.3,0.5,0.0,0.0,5,1,0,0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,2705,60,1737,270.5,516.9801737010811,270.5,0.0096222877502441,10,267268.5
