Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
8.0,17,64.0,13858.137844445911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,7.27391242980957e-05,100,0.0
40.0,6,64.0,2931.3578038075534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7400,74,74,74.0,0.0,74.0,0.0003411602973937,100,0.0
19.8,6,63.36,11520.597687257943,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,8.680105209350586e-05,100,0.0
20.0,6,64.0,15800.730834432095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.328821182250976e-05,100,0.0
20.0,6,64.0,27661.439029215853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.615140914916992e-05,100,0.0
20.0,6,156.4,49.95330169297739,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1531,66,230,153.1,67.66986856135537,153.1,0.0218020915985107,10,4579.211111111112
27.2,6,45.9,40.5855742965048,0.0,0.2,0.0,0.3,0.7,0.0,0.0,7,2,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.9,0.9,957,60,317,95.7,78.63707070389187,95.7,0.0251041889190673,10,6183.788888888888
32.0,6,64.0,2274.815055862892,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0004498958587646,10,0.0
8.0,17,64.0,14681.825819098292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,6.812095642089844e-05,100,0.0
0.0,47,64.0,6515.92978095386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0001553106307983,100,0.0
12.0,17,75.2,31.216840093390683,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.3,0.0,0.0,0.7,0.7,900,60,230,90.0,53.149683807986,90.0,0.0343953847885131,10,2824.8888888888887
20.24,6,67.41,8713.807287987702,0.0,0.02,0.0,0.0,0.02,0.0,0.0,2,2,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.4,60.14,0.0001147603988647,100,1.96
8.16,17,65.91,3318.8561300226306,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,54906,60,554,549.06,49.39999999999992,549.06,0.0003024291992187,100,2440.359999999992
20.0,6,64.0,25773.036745729383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.880023956298828e-05,100,0.0
32.0,6,247.0,10583.658844309866,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0001124858856201,10,0.0
20.0,6,64.0,54641.79260031266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.830101013183594e-05,100,0.0
26.4,6,89.0,114.89229285823856,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,1286,66,385,128.6,106.2650773615992,128.6,0.0111828088760375,10,11292.266666666665
20.12,6,64.0,12093.256062047689,0.0,0.58,0.41,0.01,0.01,0.0,0.0,1,58,0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6144,60,204,61.44,14.399999999999991,61.44,8.269071578979492e-05,100,207.3599999999998
15.2,17,93.7,72.3851008641057,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,2548,60,1514,254.8,457.8373801544241,254.8,0.0140167951583862,10,209615.06666666668
22.2,6,64.0,148365.9002476123,0.0,0.89,0.11,0.0,0.55,0.0,0.0,55,89,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.749629974365234e-06,100,0.0
24.8,6,62.2,38.104852520198015,0.1,0.0,0.0,0.3,0.7,0.0,0.0,7,0,1,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1018,60,176,101.8,50.723214058697465,101.8,0.0270375967025756,10,2572.8444444444444
24.0,6,76.9,367.2127473297146,0.1,0.0,0.0,0.3,0.7,0.0,0.0,7,0,1,0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1162,60,214,116.2,66.27686038295887,116.2,0.0028920173645019,10,4392.622222222223
32.0,6,64.0,2192.9854648122973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20932,1514,4410,2093.2,1012.4501414335864,2093.2,0.0005037069320678,10,1025055.2888888888
23.6,6,139.9,39.71705777968005,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1024,66,152,102.4,30.75783549673879,102.4,0.0262605905532836,10,946.0444444444446
20.52,6,64.0,21021.97273456295,0.0,0.48,0.52,0.0,0.13,0.0,0.0,13,48,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.756927490234375e-05,100,0.0
8.0,17,64.0,6251.94371571667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54442,75,554,544.42,67.39783589128271,544.42,0.0001612591743469,100,4542.468282828277
0.0,47,64.0,5001.97249949316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0001999306678771,100,0.0
8.0,17,64.0,10433.072981443707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,9.640932083129884e-05,100,0.0
29.8,6,64.0,2159.4521958502805,0.06,0.19,0.45,0.06,0.55,0.0,0.0,55,19,6,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9572,60,565,95.72,117.33204889104124,95.72,0.0004631114006042,100,13766.809696969687
32.0,6,147.7,30.747752549114765,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,942,66,156,94.2,33.78296743758441,94.2,0.0376512050628662,10,1141.2888888888888
20.0,6,64.0,46556.82095682096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1479129791259766e-05,100,0.0
32.0,6,164.8,276.93949238042416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7900,66,2962,790.0,1023.8906191581208,790.0,0.0036109924316406,10,1048352.0
25.2,6,95.8,72.4264736354971,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,14968,60,7068,1496.8,2071.3053747710783,1496.8,0.0142173051834106,10,4290305.955555556
46.0,6,93.5,11641.143491534833,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10572,94,2858,1057.2,1136.0810612706198,1057.2,8.590221405029297e-05,10,1290680.177777778
20.0,6,64.0,11194.363189922067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.933067321777344e-05,100,0.0
20.0,6,64.0,26504.290679304897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.7729740142822266e-05,100,0.0
10.4,17,89.0,30.87734176693345,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.3,0.0,1.0,1.0,1764,60,385,176.4,105.86175471392448,176.4,0.0378064155578613,10,11206.711111111112
20.04,6,65.68,5907.054432786424,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.000169289112091,100,0.0
18.4,17,127.3,20.39480587681827,0.0,0.1,0.0,0.1,0.3,0.0,0.0,3,1,0,0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1282,66,230,128.2,73.43296262578542,128.2,0.0521880865097045,10,5392.399999999999
8.0,17,64.0,3390.2954370933194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0002965688705444,100,0.0
19.2,6,88.6,58.09768124774912,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,894,60,230,89.4,52.09649167117153,89.4,0.018726110458374,10,2714.0444444444447
19.2,6,149.2,351.43185112569023,0.0,0.1,0.0,0.2,0.5,0.0,0.0,5,1,0,0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1059,60,321,105.9,82.92091278910151,105.9,0.0030112981796264,10,6875.877777777777
20.0,6,64.0,20942.2009187138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.775047302246094e-05,100,0.0
26.0,6,79.6,77.89313776651952,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1055,66,262,105.5,72.3006838756653,105.5,0.0146775007247924,10,5227.388888888889
0.0,47,64.0,2364.9600793901395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0004245901107788,100,0.0
26.8,6,138.3,217.637193856372,0.0,0.1,0.0,0.1,0.7,0.0,0.0,7,1,0,0,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2224,60,1514,222.4,454.6928633704294,222.4,0.0051584005355834,10,206745.6
21.6,6,141.5,103.13219832207174,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,886,60,230,88.6,52.80614442362639,88.6,0.0096965074539184,10,2788.488888888889
8.0,17,106.9,26.701978120479964,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.2,0.1,0.0,0.8,0.8,1512,60,508,151.2,142.41473082358985,151.2,0.0388416051864624,10,20281.95555555556
20.0,6,64.0,47962.309891366494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.084970474243164e-05,100,0.0
19.8,6,63.36,6890.366671047444,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001451301574707,100,0.0
20.0,6,64.0,28459.112498303704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.513813018798828e-05,100,0.0
13.6,17,146.3,94.11760481998004,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.1,0.1,0.0,0.9,0.9,2176,60,594,217.6,172.06407075402012,217.6,0.0108987092971801,10,29606.044444444447
0.64,47,68.92,1202.7747269291322,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.99,0.99,57108,60,592,571.08,103.0329632455144,571.08,0.0008317708969116,100,10615.79151515152
0.0,47,63.36,5712.287200719092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.99,58668,60,592,586.68,53.199999999999946,586.68,0.0001760816574096,100,2830.2399999999943
7.92,17,63.36,2221.0887523829697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,54906,60,554,549.06,49.39999999999991,549.06,0.0004509687423706,100,2440.359999999991
19.8,6,64.54,14583.303779423524,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,1.0,1.0,6038,60,98,60.38,3.7999999999999967,60.38,6.85715675354004e-05,100,14.439999999999976
24.8,6,87.1,85.9245541219901,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8366,66,1514,836.6,717.0625573205667,836.6,0.0116386175155639,10,514178.71111111104
20.0,6,64.0,3201.758778625954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.000312340259552,100,0.0
31.32,6,69.73,649.1273630531847,0.01,0.27,0.18,0.21,0.77,0.0,0.0,77,27,1,18,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0,0.0,0.98,0.98,46486,60,2652,464.86,679.4666360425281,464.86,0.0015961194038391,100,461674.9094949493
28.0,6,66.0,98.89730657593483,0.2,0.1,0.0,0.3,0.7,0.0,0.0,7,1,2,0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1190,66,441,119.0,116.52562903594308,119.0,0.0102251052856445,10,13578.222222222224
20.0,6,64.0,45535.815872326566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.196073532104492e-05,100,0.0
20.0,6,64.0,36885.97308943804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.712011337280273e-05,100,0.0
33.0,6,66.96,658.2284361067213,0.08,0.35,0.07,0.19,0.82,0.0,0.0,82,35,8,7,0.9,0.03,0.02,0.0,0.0,0.0,0.0,0.94,0.02,0.0,0.04,0.0,0.0,0.96,0.96,25816,60,2276,258.16,448.5211101638656,258.16,0.0015455293655395,100,201171.1862626265
30.52,6,65.76,2124.8171188879205,0.01,0.07,0.15,0.26,0.77,0.0,0.0,77,7,1,15,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,33439,60,1514,334.39,466.11701168897326,334.39,0.0004706382751464,100,217265.0685858584
23.2,6,95.4,20.80295366644083,0.0,0.1,0.0,0.3,0.5,0.0,0.0,5,1,0,0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1155,66,214,115.5,64.06984036537351,115.5,0.0481734991073608,10,4104.944444444444
8.12,17,63.84,7313.648014786657,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,54906,60,554,549.06,49.4,549.06,0.0001379299163818,100,2440.36
29.2,6,61.7,197.1183517325325,0.0,0.2,0.1,0.3,0.8,0.0,0.0,8,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1068,60,217,106.8,69.98063224127722,106.8,0.0054184913635253,10,4897.288888888888
19.8,6,63.36,2120.8096314386985,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0004725694656372,100,0.0
0.08,47,64.0,6953.652309426705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,1.0,58946,338,592,589.46,25.4,589.46,0.0001450705528259,100,645.16
20.0,6,64.0,50430.49176385716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.982927322387696e-05,100,0.0
8.0,17,64.0,6295.674101648105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001595187187194,100,0.0
8.0,17,64.0,9799.08884891246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001031398773193,100,0.0
20.12,6,64.0,31837.74100500987,0.0,0.28,0.71,0.01,0.01,0.0,0.0,1,28,0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7290,60,1350,72.9,128.9999999999999,72.9,3.1418800354003907e-05,100,16640.999999999967
20.0,6,64.0,22291.15646258504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.486083984375e-05,100,0.0
19.88,6,63.36,12618.62270224736,0.0,0.99,0.0,0.0,0.02,0.0,0.0,2,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,7.924795150756836e-05,100,0.0
15.2,17,101.8,14.98560857026076,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.1,0.0,0.0,0.0,1.0,1.0,2488,66,414,248.8,123.8761029774867,248.8,0.0669209957122802,10,15345.288888888888
0.4,47,65.73,2944.053008766942,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58682,74,592,586.82,51.800000000000026,586.82,0.0003396797180175,100,2683.2400000000025
31.68,6,69.73,141.03654007363363,0.16,0.11,0.13,0.2,0.78,0.0,0.0,78,11,16,13,0.87,0.04,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1.0,17115,60,614,171.15,200.4380745197172,171.15,0.0070903706550598,100,40175.42171717169
20.36,6,63.57,22957.328954570334,0.01,0.97,0.0,0.01,0.03,0.0,0.0,3,97,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6025,60,73,60.25,1.5398740601789878,60.25,4.3559074401855466e-05,100,2.371212121212121
27.2,6,101.4,18.94204983827715,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1225,66,230,122.5,67.85646616203941,122.5,0.0617639064788818,10,4604.5
14.4,17,108.2,54.79691727623928,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.1,0.0,1.0,1.0,1264,62,224,126.4,71.75142275012159,126.4,0.0206145048141479,10,5148.266666666666
16.4,17,150.9,17.741854841199913,0.0,0.1,0.0,0.0,0.3,0.0,0.0,3,1,0,0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,1422,60,224,142.2,72.05214161363361,142.2,0.0588367938995361,10,5191.511111111111
16.0,6,125.4,29.43315459987776,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,1179,60,230,117.9,71.80289378260152,117.9,0.0359915018081665,10,5155.655555555556
21.2,6,106.7,1272.119134997422,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1173,60,492,117.3,138.2638781461015,117.3,0.0007863044738769,10,19116.900000000005
31.12,6,64.0,5039.353125638284,0.0,0.55,0.44,0.0,0.45,0.0,0.0,45,55,0,44,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8224,60,1514,82.24,144.7894409900882,82.24,0.0001984500885009,100,20963.98222222224
0.0,47,64.0,5768.696704626726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0001733589172363,100,0.0
20.0,6,64.0,21123.609991941983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.734992980957031e-05,100,0.0
24.8,6,114.7,86.11561322643233,0.2,0.0,0.0,0.2,0.8,0.0,0.0,8,0,2,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1046,60,230,104.6,68.49687746329917,104.6,0.0119503021240234,10,4691.822222222221
20.12,6,64.0,173893.2006633499,0.0,0.99,0.0,0.01,0.01,0.0,0.0,1,99,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6181,60,241,61.81,18.1,61.81,5.750656127929688e-06,100,327.61
