Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
24.0,6,117.4,54.77172918035099,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1561,66,367,156.1,96.40476014065788,156.1,0.019676399230957,10,9293.877777777778
32.8,6,134.3,407.6136794332306,0.0,0.1,0.0,0.6,1.0,0.0,0.0,10,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2564,66,573,256.4,202.5258282568204,256.4,0.0048255920410156,10,41016.71111111111
20.0,6,64.0,50255.26000479271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9898414611816405e-05,100,0.0
20.0,6,64.0,6680.849301540275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001496911048889,100,0.0
20.04,6,62.72,2149.150701215919,0.0,0.97,0.0,0.0,0.14,0.0,0.0,14,97,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.02,0.0,0.0,0.98,0.98,6014,60,74,60.14,1.3999999999999997,60.14,0.0004653000831604,100,1.959999999999999
58.4,6,64.0,11172.892914224827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,924,86,94,92.4,3.3730961708462712,92.4,0.000130009651184,10,11.377777777777778
20.0,6,64.0,8329.137955001292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001200604438781,100,0.0
20.04,6,64.0,32288.714395688992,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.831148147583008e-05,100,0.0
22.28,6,64.0,26588.29793977813,0.0,1.0,0.0,0.0,0.57,0.0,0.0,57,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.7620067596435545e-05,100,0.0
20.0,6,64.0,151091.64265129683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.630420684814453e-06,100,0.0
19.88,6,64.0,19984.29578806937,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6010,60,70,60.1,1.0000000000000009,60.1,5.0039291381835936e-05,100,1.0000000000000018
20.0,6,64.0,5283.696555894283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001892614364624,100,0.0
20.0,6,64.0,71795.68640876412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.394033432006836e-05,100,0.0
20.0,6,64.0,22222.65550492741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.499912261962891e-05,100,0.0
20.0,6,64.0,27771.330199298154,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0,90,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.640890121459961e-05,100,0.0
24.8,6,83.1,129.19384448578785,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,15087,90,5858,1508.7,1775.7951614855683,1508.7,0.0077407121658325,10,3153448.4555555563
32.0,6,164.2,1643.6648640175565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6452,66,1514,645.2,747.7439847077786,645.2,0.0007264852523803,10,559121.0666666667
20.0,6,64.0,36941.20133873525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.7070045471191408e-05,100,0.0
20.0,6,63.66,43160.15641078411,0.0,0.0,0.0,0.02,0.02,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6036,60,78,60.36,2.5326952944532115,60.36,2.3179054260253903e-05,100,6.414545454545441
20.0,6,64.0,34735.43685300207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8789043426513672e-05,100,0.0
20.0,6,64.0,15659.15251073362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.386041641235352e-05,100,0.0
39.6,6,64.0,332881.2698412698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,736,66,86,73.6,8.527081042837057,73.6,3.0994415283203125e-06,10,72.71111111111111
20.0,6,64.0,26294.92821766661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.803014755249023e-05,100,0.0
15.2,17,77.1,59.173048164555176,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,968,60,230,96.8,55.12168357370808,96.8,0.0173251867294311,10,3038.4
20.0,6,64.0,65741.44200626959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.5211105346679689e-05,100,0.0
21.2,6,119.5,182.21922938235025,0.0,0.0,0.1,0.2,0.6,0.0,0.0,6,0,0,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,866,60,194,86.6,41.828220139040106,86.6,0.005488109588623,10,1749.6
32.0,6,64.0,2653.2793522267207,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15625,1514,1999,1562.5,153.3704665181664,1562.5,0.000420594215393,10,23522.5
19.88,6,64.0,31182.097985279903,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.206968307495117e-05,100,0.0
20.0,6,64.0,21612.32544958005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.626989364624023e-05,100,0.0
32.8,6,212.9,259.0931778310395,0.0,0.1,0.0,0.0,1.0,0.0,0.0,10,1,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,668,66,74,66.8,2.529822128134703,66.8,0.0038597106933593,10,6.399999999999999
48.0,6,87.6,15477.136531365311,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9196,86,2858,919.6,1164.576718526235,919.6,7.669925689697265e-05,10,1356238.9333333336
20.0,6,64.0,32448.584248800867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.082990646362305e-05,100,0.0
43.2,6,99.4,14141.281186783546,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13336,94,2858,1333.6,1209.5581562427387,1333.6,7.340908050537109e-05,10,1463030.933333333
28.4,6,147.4,132.3963775138179,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1541,60,739,154.1,210.70909382896176,154.1,0.0075984954833984,10,44398.3222222222
20.0,6,64.0,18914.561443066515,0.0,0.84,0.16,0.0,0.0,0.0,0.0,0,84,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.286931991577149e-05,100,0.0
20.24,6,65.73,10659.7809235774,0.0,0.97,0.0,0.01,0.03,0.0,0.0,3,97,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,1.0,1.0,6207,60,174,62.07,13.532045766485645,62.07,9.38105583190918e-05,100,183.116262626262
20.0,6,64.0,11481.17814518778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.710861206054688e-05,100,0.0
20.12,6,64.0,17027.174927942193,0.0,0.99,0.0,0.01,0.01,0.0,0.0,1,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6727,60,787,67.27,72.69999999999999,67.27,5.872964859008789e-05,100,5285.289999999999
30.8,6,82.6,1361.8312282866327,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13749,66,2962,1374.9,812.0482265372065,1374.9,0.0012482166290283,10,659422.3222222221
20.0,6,64.0,8111.675401783124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.000123279094696,100,0.0
20.0,6,64.0,80258.4003061615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.2459754943847656e-05,100,0.0
29.6,6,234.3,3038.4700086931325,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,824,66,230,82.4,51.86135362676141,82.4,0.0004553079605102,10,2689.5999999999995
32.0,6,197.6,513.3975543777617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3556,66,1514,355.6,610.5304069231752,355.6,0.0020055055618286,10,372747.3777777779
20.0,6,64.0,42141.10318496935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.372980117797852e-05,100,0.0
20.0,6,64.0,41339.483540311456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.418994903564453e-05,100,0.0
20.0,6,64.0,49090.636704119854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.03704833984375e-05,100,0.0
20.0,6,64.0,24485.137186223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.084110260009766e-05,100,0.0
20.0,6,59.7,234.95658603806984,0.1,0.0,0.0,0.2,0.5,0.0,0.0,5,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1006,60,339,100.6,88.72579482127318,100.6,0.0051427125930786,10,7872.266666666667
34.8,6,93.5,20620.96361848574,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9064,66,2858,906.4,973.4583481359414,906.4,7.200241088867188e-05,10,947621.1555555556
12.8,17,82.7,149.37192837504807,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,766,60,214,76.6,48.34183833216663,76.6,0.0071675062179565,10,2336.9333333333348
20.0,6,64.0,14839.214576331153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.738901138305664e-05,100,0.0
20.0,6,64.0,24868.397960393693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.022121429443359e-05,100,0.0
35.2,6,93.5,12885.726574500768,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9068,66,2858,906.8,973.060783758594,906.8,7.781982421875e-05,10,946847.2888888888
32.0,6,164.8,875.8021340126537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6452,66,1514,645.2,747.7439847077786,645.2,0.0011420965194702,10,559121.0666666667
20.56,6,63.57,3660.334415471079,0.01,0.97,0.0,0.01,0.03,0.0,0.0,3,97,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6039,60,74,60.39,2.064099089313556,60.39,0.0002732110023498,100,4.26050505050505
19.8,6,63.36,26462.485804416403,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.873825073242187e-05,100,0.0
28.8,6,191.2,1351.3448031445323,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,744,60,156,74.4,28.73325599370876,74.4,0.000740098953247,10,825.6000000000003
20.0,6,64.0,57836.514065085496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.729011535644531e-05,100,0.0
28.8,6,79.3,97.20264842955172,0.1,0.0,0.0,0.1,0.9,0.0,0.0,9,0,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,11874,66,2882,1187.4,888.2022042055264,1187.4,0.0102878808975219,10,788903.1555555556
20.0,6,64.0,29965.73551475316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.33714485168457e-05,100,0.0
20.0,6,64.0,14169.945945945949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.05718994140625e-05,100,0.0
26.4,6,143.5,384.55509814887824,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,6610,60,1514,661.0,735.8666847858909,661.0,0.0026533126831054,10,541499.7777777778
20.0,6,64.0,17645.368111064367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.667209625244141e-05,100,0.0
20.0,6,64.0,24783.171826991256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.03594970703125e-05,100,0.0
20.0,6,64.0,31378.050422682725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1869411468505856e-05,100,0.0
26.8,6,186.2,109.49327137692036,0.0,0.1,0.0,0.1,0.8,0.0,0.0,8,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1064,60,230,106.4,67.22962310040288,106.4,0.009890604019165,10,4519.822222222224
20.12,6,65.69,25987.013630731104,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7094,60,1154,70.94,109.40000000000042,70.94,3.848075866699219e-05,100,11968.360000000092
20.0,6,64.0,58546.95700725851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.7080307006835938e-05,100,0.0
20.0,6,64.0,74182.95012380615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.3871192932128906e-05,100,0.0
26.8,6,94.3,99.01170160782029,0.0,0.1,0.0,0.5,0.8,0.0,0.0,8,1,0,0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5937,66,2962,593.7,907.4693811792098,593.7,0.0108994007110595,10,823500.6777777779
20.0,6,64.0,33945.48397539657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9458999633789063e-05,100,0.0
20.0,6,64.0,108351.95040041332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.229183197021485e-06,100,0.0
20.12,6,64.0,32194.53484801965,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999992,60.06,4.900217056274414e-05,100,0.3599999999999991
20.8,6,69.1,223.76901285218125,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,1.0,1.0,6759,66,1514,675.9,722.3531684709357,675.9,0.0048117876052856,10,521794.0999999999
20.04,6,64.0,52167.96019900498,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.925945281982422e-05,100,0.0
24.8,6,118.5,176.66624546151448,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,7432,66,3092,743.2,1206.8946193525856,743.2,0.0132416009902954,10,1456594.6222222222
20.0,6,64.0,46402.30113950658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1550655364990235e-05,100,0.0
20.0,6,64.0,33101.60208349775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.0438899993896485e-05,100,0.0
28.0,6,84.0,120.44429639669649,0.0,0.1,0.0,0.2,0.7,0.0,0.0,7,1,0,0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,3073,66,1514,307.3,472.8518795563786,307.3,0.0083275079727172,10,223588.9
20.0,6,64.0,29281.653169505724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.4151077270507815e-05,100,0.0
20.0,6,64.0,17146.903233718982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.8319568634033206e-05,100,0.0
20.24,6,64.0,5432.684411631371,0.01,0.98,0.0,0.0,0.02,0.0,0.0,2,98,1,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6012,60,66,60.12,0.8442317648177362,60.12,0.0001840710639953,100,0.7127272727272694
20.0,6,64.0,61428.002343292326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.6279220581054688e-05,100,0.0
22.4,6,108.8,850.4093590965309,0.1,0.1,0.0,0.3,0.9,0.0,0.0,9,1,1,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3854,60,1514,385.4,562.1860506589927,385.4,0.001398491859436,10,316053.1555555555
12.8,17,80.3,129.13219234807133,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,681,60,129,68.1,21.54298029521449,68.1,0.0080169916152954,10,464.1
20.0,6,64.0,9985.9625732108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001001405715942,100,0.0
20.0,6,64.0,5493.881721134325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.000182020664215,100,0.0
20.0,6,65.91,21276.842692639377,0.0,0.0,0.32,0.0,0.33,0.0,0.0,33,0,0,32,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.6999454498291015e-05,100,0.0
29.6,6,214.3,485.109355663247,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,668,66,74,66.8,2.529822128134703,66.8,0.0023902893066406,10,6.399999999999998
20.0,6,64.0,51948.2784245727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9249916076660155e-05,100,0.0
